video_link,criador,descricao,likes,comentarios,compartilhamentos,salvamentos,visualizacoes,data_publicacao,data_texto_raw,musica,duracao,patrocinado,anuncio,tiktok_shop,business_account,link_externo,conta_oficial,videos_recomendados,hashtags,grupo_origem,timestamp_coleta
https://www.tiktok.com/@anaisscore/video/7525634135101050167,,Haven’t posted in a while #juminocore #juminoaesthetic #anime #moodboard #moodboardedit #edit #japan #igari #reachtherightaudience ,5210.0,73.0,266.0,,,· 2025-7-10,· 2025-7-10,,,False,True,True,True,False,False,,"['#juminocore', '#juminoaesthetic', '#anime', '#moodboard', '#moodboardedit', '#edit', '#japan', '#igari', '#reachtherightaudience']",JUMINO,2026-03-20 03:34:04
https://www.tiktok.com/@jumino.12123/video/7534450453103283469,,Juminocore pfps!:3#juminocore #juminoaesthetic #cute #cleanfyp ,11600.0,169.0,516.0,,,· 2025-8-3,· 2025-8-3,神さまはじめました - kojikota45,,False,True,True,True,False,False,,"['#juminocore', '#juminoaesthetic', '#cute', '#cleanfyp']",JUMINO,2026-03-20 03:35:00
https://www.tiktok.com/@..cafeteriadanana/video/7525288082426383672,,Pode ? #fypシ゚ #viral #mulherdepreso #viraliza #jumicore #casinha ,376.0,63.0,20.0,,,· 2025-7-10,· 2025-7-10,,,False,True,True,True,False,False,,"['#fypシ゚', '#viral', '#mulherdepreso', '#viraliza', '#jumicore', '#casinha']",JUMINO,2026-03-20 03:35:27
https://www.tiktok.com/@strxcyy/video/7417166272653200683,,.☘︎ ݁˖ 🐞🐛 // please do not repost my videos on any social media platform! tags : : #clovers #juminocore #alightmotion #aesthetics #myaesthetic ,5852.0,68.0,371.0,,,· 2024-9-21,· 2024-9-21,,,False,True,True,True,False,False,,"['#clovers', '#juminocore', '#alightmotion', '#aesthetics', '#myaesthetic']",JUMINO,2026-03-20 03:35:44
https://www.tiktok.com/@thatcutieofccc/video/7612674005409090847,,i love juminocore𖦹🍀୭ ˚. ᵎᵎ｡🧷𖦹°‧ #juminocore #fypシ #juminocore🌱,258.0,12.0,13.0,,,· 3-2,· 3-2,,,False,True,True,True,False,False,,"['#juminocore', '#fypシ', '#juminocore🌱']",JUMINO,2026-03-20 03:36:06
https://www.tiktok.com/@naowakii._/video/7605292534742387988,,#moodboard #igari #juminocore #jumino #asthetic ,858.0,15.0,48.0,,,· 2-10,· 2-10,,,False,True,True,True,True,False,,"['#moodboard', '#igari', '#juminocore', '#jumino', '#asthetic']",JUMINO,2026-03-20 03:36:14
https://www.tiktok.com/@crittersxqs/video/7471816381965847854,,🍵 #foryou#juminocore #heisei #fyp #targetaudience #moots #🍀 #fypシ #aesthetic ,29900.0,324.0,1587.0,,,· 2025-2-15,· 2025-2-15,,,False,True,True,True,True,False,,"['#foryou', '#juminocore', '#heisei', '#fyp', '#targetaudience', '#moots', '#🍀', '#fypシ', '#aesthetic']",JUMINO,2026-03-20 03:36:25
https://www.tiktok.com/@shingetsuu_/video/7531409383461227798,,,,,4140.0,,,· 2025-7-26,· 2025-7-26,,,False,True,True,True,False,False,,[],JUMINO,2026-03-20 03:36:42
https://www.tiktok.com/@yhiqn/video/7471110460574682423,,#CapCut #juminocore #heiseiretro #fyp #uruseiyatsura #lumnolove #song #mecore #me #core #moots #moots? #follow ,10800.0,118.0,695.0,,,· 2025-2-14,· 2025-2-14,,,False,True,True,True,True,False,,"['#CapCut', '#juminocore', '#heiseiretro', '#fyp', '#uruseiyatsura', '#lumnolove', '#song', '#mecore', '#me', '#core', '#moots', '#moots?', '#follow']",JUMINO,2026-03-20 03:36:51
https://www.tiktok.com/@sanni_love/video/7506932935308692758,,Blue heisei retro wallpaper 🌀💙🐬🐟🤍 #heiseiretro #juminocore ,2050.0,48.0,198.0,,,· 2025-5-21,· 2025-5-21,,,False,True,True,True,False,False,,"['#heiseiretro', '#juminocore']",JUMINO,2026-03-20 03:38:42
