video_link,criador,descricao,likes,comentarios,visualizacoes,data_publicacao,musica,patrocinado,anuncio,tiktok_shop,business_account,link_externo,conta_oficial,hashtags,timestamp,status
https://www.tiktok.com/@luizfelipeluiz15/video/7574911600008744199,luizfelipeluiz15,Estética rara Dia nublado em 2016// #Nostalgia #esteticarara #vibe #2016 #athetic ,35300,190.0,0.0,2025-11-20,,False,True,False,False,False,False,"['nostalgia', 'esteticarara', 'vibe', '2016', 'athetic']",2026-04-10 04:29:11,done
https://www.tiktok.com/@ellzlyrics/video/7591471257841863957,ellzlyrics,"This Is What You Came For - Rihanna & Calvin Harris🎧

#2016music #2016throwback #aesthetic #vibes #lyricsedit ",43000,79.0,0.0,2026-6-79,,False,False,False,False,False,False,"['2016music', '2016throwback', 'aesthetic', 'vibes', 'lyricsedit']",2026-04-10 04:29:19,done
https://www.tiktok.com/@anamiiluvs/video/7591059971253538070,anamiiluvs,"BRING BACK 2016🌴🌺🍨🧋
#fyppppppppppppppppppppppp #2016nostalgia #goviral #foryoupage 
#2016aesthetic ",408,9.0,0.0,2025-11-30,,False,False,False,False,False,False,"['fyppppppppppppppppppppppp', '2016nostalgia', 'goviral', 'foryoupage', '2016aesthetic']",2026-04-10 04:29:30,done
https://www.tiktok.com/@adeel.shnss/video/7575938624227691798,adeel.shnss,2016 vibes 👙🏝️☀️ #fyp #2016 #blowthisup #viral #viralvideos  ,2200000,9554.0,0.0,2025-11-23,,False,False,False,False,False,False,"['fyp', '2016', 'blowthisup', 'viral', 'viralvideos']",2026-04-10 04:29:41,done
https://www.tiktok.com/@brenooxs/video/7591973243532234001,brenooxs,saudades dessa época.... #2016vibes #roblox #2016 #vibes #fyp ,702500,5766.0,0.0,2026-6-79,,False,True,False,False,False,False,"['2016vibes', 'roblox', '2016', 'vibes', 'fyp']",2026-04-10 04:29:49,done
https://www.tiktok.com/@timelesshorizons.ph/video/7618547873927499031,timelesshorizons.ph,#2016throwback #losangeles #aesthetic #edit #fyp ,53,1.0,0.0,2025-12-19,,False,False,False,False,False,False,"['2016throwback', 'losangeles', 'aesthetic', 'edit', 'fyp']",2026-04-10 04:29:59,done
https://www.tiktok.com/@lianaparmezana/video/7595875922042047762,lianaparmezana,#2016 #losangeles #bestfriend @pokrov🥑 ,92700,461.0,0.0,2026-6-79,,False,False,False,False,False,False,"['2016', 'losangeles', 'bestfriend']",2026-04-10 04:30:08,done
https://www.tiktok.com/@chris.araujo17/video/7374221198386875653,chris.araujo17,2016 aesthetics vibes. Man do we ever have to bring those days back. Anyway huge s/o to @Ayden Atkinson for the videography. My boy knows his stuff hit him up if you ever need some dope videography. #gym #gymtok #aesthetics #edit #gymedit #4k #videography #workout #fitness #gymedit #viral #fyp ,56,14.0,0.0,2024-5-28,,False,False,False,False,False,False,"['gym', 'gymtok', 'aesthetics', 'edit', 'gymedit', '4k', 'videography', 'workout', 'fitness', 'viral', 'fyp']",2026-04-10 04:30:15,done
https://www.tiktok.com/@ghostiffy/video/7591467087332216085,ghostiffy,"levels                                                         

[ib:@f]                                                   
#2016 #2016edit #aestheticedits #vevo #fyp                 

2016 VEVO MUSIC AESTHETIC EDIT",258,86.0,0.0,2026-6-79,,False,False,False,False,False,False,"['2016', '2016edit', 'aestheticedits', 'vevo', 'fyp']",2026-04-10 04:30:25,done
https://www.tiktok.com/@laidvids/video/7466435828235947286,laidvids,2016 aesthetics #davidlaid #aesthetics #gymshark #davidlaidedit #dylanmckenna #justinmartilini ,1040,14.0,0.0,2025-2-1,,False,False,False,False,False,False,"['davidlaid', 'aesthetics', 'gymshark', 'davidlaidedit', 'dylanmckenna', 'justinmartilini']",2026-04-10 04:30:35,done
